"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"156","TC0100010553.hg.1","C1orf112","55732","chromosome 1 open reading frame 112",-0.632199081512572,4.36729878200394,-1.37280767047759,0.187597254109297,0.459841150412208,-5.8687401618023
"157","TC0100010571.hg.1","PRRX1","5396","paired related homeobox 1",0.148145390299216,3.44177995339065,0.544180571250867,0.593361881352902,0.837191401094252,-6.64936778367932
"158","TC0100010586.hg.1","FMO4","2329","flavin containing monooxygenase 4",0.877104267536576,5.82211970860635,3.33218109320396,0.00393253838162134,0.0375577686261239,-2.34730628908574
"159","TC0100010672.hg.1","RABGAP1L","9910","RAB GTPase activating protein 1 like",0.973786658706193,6.21604658630133,3.41210730986864,0.00330752222195934,0.0338082268745331,-2.17955160334964
"160","TC0100010686.hg.1","CACYBP","27101","calcyclin binding protein",-0.428811180717638,8.64586139288892,-1.72675066696036,0.102280904397929,0.317536963251478,-5.36742246622298
"161","TC0100010735.hg.1","RASAL2","9462","RAS protein activator like 2",0.167064490323753,6.15009399414147,0.691060474260003,0.498827559395523,0.777707591760371,-6.55662210237941
"162","TC0100010778.hg.1","AXDND1","126859","axonemal dynein light chain domain containing 1",-0.0532197407313575,4.13768287471745,-0.203806628841466,0.840916933082698,0.94991908351596,-6.78118267730362
"163","TC0100010815.hg.1","MR1","3140","major histocompatibility complex, class I-related",-0.132694850828878,7.58705578336797,-0.579096630701131,0.570095068440655,0.825470571121324,-6.6292359099497
"164","TC0100010855.hg.1","NPL","80896","N-acetylneuraminate pyruvate lyase",-0.170678708884367,10.386118156188,-0.730692916935605,0.474887011876765,0.762939493304945,-6.5280156531192
"165","TC0100010863.hg.1","LAMC1","3915","laminin subunit gamma 1",-0.0194272905087232,8.07296317375447,-0.0536421790555273,0.957843663022167,0.991448457456688,-6.80137204699501
"166","TC0100010867.hg.1","LAMC2","3918","laminin subunit gamma 2",0.0692265115614878,5.24851814384674,0.238491272185532,0.814342390067386,0.939251481770949,-6.77318392585823
"167","TC0100010874.hg.1","RGL1","23179","ral guanine nucleotide dissociation stimulator like 1",0.0828210726103134,9.67421501353649,0.422930182230199,0.677631436691854,0.880206671022837,-6.70983469039439
"168","TC0100010887.hg.1","C1orf21","81563","chromosome 1 open reading frame 21",0.883869641267951,7.37259246832627,2.58600003175757,0.0191953071810886,0.108166256524091,-3.85912915966029
"169","TC0100010903.hg.1","RNF2","6045","ring finger protein 2",-0.0825987206735324,8.25888536031434,-0.367624249954922,0.717676330205577,0.89877389049644,-6.73248695905533
"170","TC0100010923.hg.1","PRG4","10216","proteoglycan 4",0.33836907399466,6.76638457598439,0.334553931164025,0.742041164206976,0.910710314929975,-6.74454146827467
"171","TC0100010939.hg.1","PLA2G4A","5321","phospholipase A2 group IVA",0.433432857822693,6.62376236325327,2.3040288331012,0.0340690119814551,0.159240830976892,-4.39044643920679
"172","TC0100011001.hg.1","RGS18","64407","regulator of G protein signaling 18",0.263427273488844,5.62782047953475,0.740936770578502,0.468812497300334,0.757161606518531,-6.52037805099885
"173","TC0100011012.hg.1","RGS1","5996","regulator of G protein signaling 1",0.730894917081186,7.96039322339443,1.89520749360645,0.075146513666691,0.260813090243642,-5.10052358392023
"174","TC0100011022.hg.1","RGS2","5997","regulator of G protein signaling 2",0.090044225525995,9.17771567626409,0.209213550028893,0.83676036359828,0.948582589804409,-6.78001785453933
"175","TC0100011064.hg.1","CFH","3075","complement factor H",0.160697029595852,5.58220974773494,0.302899124835377,0.765630526837739,0.9183604746266,-6.75502982283831
"176","TC0100011066.hg.1","CFHR3","10878","complement factor H related 3",0.139962944309399,2.80529371392772,0.600911830020591,0.555802382117771,0.8162026843013,-6.61604742766074
"177","TC0100011073.hg.1","CRB1","23418","crumbs cell polarity complex component 1",-0.042167215227416,3.65765030749882,-0.171770146787387,0.865640131057275,0.959749714697705,-6.78746131662865
"178","TC0100011096.hg.1","NEK7","140609","NIMA related kinase 7",0.212643705052971,7.57197474630129,0.870258593013855,0.396244375555904,0.704029132172976,-6.41548736663751
"179","TC0100011219.hg.1","PPP1R12B","4660","protein phosphatase 1 regulatory subunit 12B",-0.578668540521774,4.30817132649704,-1.93894033370115,0.069239427134063,0.247787618923849,-5.02857610775326
"180","TC0100011263.hg.1","OPTC","26254","opticin",0.517745308374529,3.37906682758244,2.11796159976466,0.0491677197939788,0.198556999202886,-4.72359244340027
"181","TC0100011267.hg.1","ATP2B4","493","ATPase plasma membrane Ca2+ transporting 4",-0.262603249857166,6.97504351134553,-0.823016547511794,0.421859073523973,0.723669735532277,-6.45560890610738
"182","TC0100011270.hg.1","LAX1","54900","lymphocyte transmembrane adaptor 1",0.12962189479467,2.63597610879002,0.525810004284588,0.605791127174778,0.845697559093904,-6.65947473494282
"183","TC0100011325.hg.1","TMCC2","9911","transmembrane and coiled-coil domain family 2",0.541719734324739,3.72543818578186,2.79185560606207,0.012491360340176,0.083261319380131,-3.45477205369191
"184","TC0100011378.hg.1","RASSF5","83593","Ras association domain family member 5",-0.341893126014426,8.53962155040956,-1.06938658504481,0.299799480991935,0.606406635788053,-6.22429952615575
"185","TC0100011382.hg.1","DYRK3","8444","dual specificity tyrosine phosphorylation regulated kinase 3",1.01798146268898,7.43107204586796,4.62418626356845,0.000240409170325406,0.00581105046533619,0.396911625477217
"186","TC0100011400.hg.1","PFKFB2","5208","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2",-0.0220539248049993,5.12176424683746,-0.0796464470470587,0.937445654534247,0.981330654888873,-6.79956005827053
"187","TC0100011402.hg.1","C4BPA","722","complement component 4 binding protein alpha",0.152542041264168,2.71887629533783,0.368377463920279,0.717124904914165,0.89877389049644,-6.73219938028885
"188","TC0100011417.hg.1","CR1L","1379","complement C3b/C4b receptor 1 like",0.112955365603518,8.9701429412432,0.31490691151873,0.756652868332444,0.916478769877719,-6.75117239269653
"189","TC0100011454.hg.1","HSD11B1","3290","hydroxysteroid 11-beta dehydrogenase 1",-0.0737163194178665,4.0789185897246,-0.313280270520442,0.757866970027839,0.917248710445018,-6.75170362167809
"190","TC0100011485.hg.1","RCOR3","55758","REST corepressor 3",-0.549502229303029,5.66928690302913,-2.104247862784,0.0504937573687805,0.200933921075766,-4.74752158960842
"191","TC0100011487.hg.1","TRAF5","7188","TNF receptor associated factor 5",-0.757685021059474,6.16408135622583,-2.57084872630602,0.0198055665543457,0.110396370974403,-3.8883880728176
"192","TC0100011512.hg.1","DTL","51514","denticleless E3 ubiquitin protein ligase homolog",-0.371859356486885,5.66183304909564,-1.24490096475371,0.230005049373434,0.517930670246839,-6.02761930022753
"193","TC0100011533.hg.1","ATF3","467","activating transcription factor 3",0.196112426511425,8.80775471465647,0.707659868791756,0.488716112456972,0.773925823213913,-6.54482360588627
"194","TC0100011566.hg.1","PROX1","5629","prospero homeobox 1",-0.00147873995900039,3.12609641373714,-0.00470803533748832,0.996298183318158,0.999598054610744,-6.80286502588806
"195","TC0100011581.hg.1","CENPF","1063","centromere protein F",-0.665561967990213,5.06623067543554,-2.34992988476927,0.0310733048032247,0.150556012393867,-4.30598644447982
"196","TC0100011592.hg.1","KCTD3","51133","potassium channel tetramerization domain containing 3",-0.0347244561810225,5.15465784910897,-0.149925839982099,0.882582078205713,0.964141986180399,-6.79113034505839
"197","TC0100011648.hg.1","IARS2","55699","isoleucyl-tRNA synthetase 2, mitochondrial",-0.252220548309078,7.48995910644805,-1.45437473962075,0.164001156273665,0.426732749802832,-5.76096088852667
"198","TC0100011712.hg.1","CCDC185","164127","coiled-coil domain containing 185",-0.17456561492197,4.02841279341242,-0.615257868737248,0.546508166596502,0.81016676158806,-6.60711989629381
"199","TC0100011721.hg.1","CAPN2","824","calpain 2",-0.150100693665701,10.2526541922536,-0.685173312112096,0.502442629151085,0.780192510300981,-6.56074302418687
"200","TC0100011770.hg.1","EPHX1","2052","epoxide hydrolase 1",-0.216298442228341,7.9974651194114,-0.581212261975246,0.568700636333453,0.825110901070895,-6.62797739519334
"201","TC0100011857.hg.1","GJC2","57165","gap junction protein gamma 2",0.19445430005289,3.18007290602092,0.815871471548431,0.425823522152325,0.726487865417889,-6.46149751763689
"202","TC0100011859.hg.1","IBA57","200205","iron-sulfur cluster assembly factor IBA57",-0.202859116556722,5.02020740989989,-0.81150071249588,0.428260285052101,0.727696860000489,-6.46507629002299
"203","TC0100011871.hg.1","HIST3H2BB","128312","histone cluster 3 H2B family member b",-0.147371814030619,4.67604076472447,-0.396958838982402,0.69632179462792,0.888354494898774,-6.72085950152491
"204","TC0100011873.hg.1","RNF187","149603","ring finger protein 187",-0.352999071715208,6.91186319690607,-1.95058153463433,0.0677386281511459,0.24417535065845,-5.00924872917264
"205","TC0100011953.hg.1","ARV1","64801","ARV1 homolog, fatty acid homeostasis modulator",-0.293688748426826,7.03198133207836,-1.48933515658056,0.154660857695313,0.414817077501268,-5.7132850857973
"206","TC0100011999.hg.1","NTPCR","84284","nucleoside-triphosphatase, cancer-related",-0.34274312227441,5.42257313382582,-1.43592642769993,0.169113762575024,0.435427986796838,-5.78576468358321
"207","TC0100012002.hg.1","MAP3K21","84451","mitogen-activated protein kinase kinase kinase 21",-0.685753342121319,3.95871980593866,-2.65916689895626,0.016491923684981,0.0989515421098858,-3.71682276067036
"208","TC0100012062.hg.1","TBCE","6905","tubulin folding cofactor E",-0.46855699331579,5.94727810164178,-2.0249950211812,0.0588158230437135,0.221132217807209,-4.8840082269716
"209","TC0100012167.hg.1","KMO","8564","kynurenine 3-monooxygenase",0.681758665571998,10.516827720507,2.67810039973574,0.0158539729128145,0.0966257928054692,-3.67973414922463
"210","TC0100012172.hg.1","EXO1","9156","exonuclease 1",-0.921961312365765,4.11735893117422,-2.24002263861175,0.0386965291478778,0.172375111713739,-4.50676647081598
"211","TC0100012200.hg.1","SDCCAG8","10806","serologically defined colon cancer antigen 8",0.451463082236574,7.54112863153119,2.73387675393019,0.0141090760816796,0.0898828249756304,-3.56987507181108
"212","TC0100012219.hg.1","C1orf100","200159","chromosome 1 open reading frame 100",0.765010349214705,5.84913867699338,3.13598015574902,0.00600392797198782,0.0505639897568138,-2.75554026091831
"213","TC0100012242.hg.1","EFCAB2","84288","EF-hand calcium binding domain 2",-0.153263411384201,4.70318487650376,-0.541012830208594,0.595496029348396,0.8384004887361,-6.65113450832707
"214","TC0100012278.hg.1","SCCPDH","51097","saccharopine dehydrogenase (putative)",0.0567747239662584,7.97322531449774,0.292472256397469,0.773454194222338,0.923598821252351,-6.75825905659036
"215","TC0100012315.hg.1","NLRP3","114548","NLR family pyrin domain containing 3",1.85721875682775,9.16482166785747,5.78727987113264,2.1604536385287e-05,0.0010533917109121,2.7930808491355
"216","TC0100012379.hg.1","PGBD2","267002","piggyBac transposable element derived 2",-0.845942839141975,3.5055090883359,-2.66569357847672,0.0162692883870404,0.0982520779775375,-3.70404964799209
"217","TC0100012434.hg.1","HES4","57801","hes family bHLH transcription factor 4",0.954823310814694,7.88184564217869,2.79180113168999,0.0124927929553521,0.083261319380131,-3.4548806154247
"218","TC0100012473.hg.1","CCNL2","81669","cyclin L2",-0.111061424361833,7.84412549830975,-0.719136764805125,0.481795934741843,0.767691355254289,-6.536511824743
"219","TC0100012588.hg.1","MEGF6","1953","multiple EGF like domains 6",-0.145942142713158,3.70818933158893,-0.528912241744238,0.603683297959225,0.844568744045128,-6.65779152412422
"220","TC0100012593.hg.1","WRAP73","49856","WD repeat containing, antisense to TP73",-0.581769830605079,4.79065012950953,-1.89616678943152,0.0750122701942466,0.260813090243642,-5.09895671424775
"221","TC0100012673.hg.1","ICMT","23463","isoprenylcysteine carboxyl methyltransferase",-0.334443301885234,7.47556562307796,-1.3770042525572,0.186319769350577,0.458654737103362,-5.86331519002868
"222","TC0100012675.hg.1","ACOT7","11332","acyl-CoA thioesterase 7",-0.180069232035418,5.76624858881563,-0.826672310562272,0.419839820826785,0.721657781839143,-6.45257769055164
"223","TC0100012690.hg.1","KLHL21","9903","kelch like family member 21",0.919750137412864,9.10331755482889,4.56507755889652,0.00027273978051302,0.00643122009886984,0.271866337630747
"224","TC0100012734.hg.1","TNFRSF9","3604","TNF receptor superfamily member 9",0.877524953867532,10.543171971723,2.81990049519178,0.0117744619205345,0.0806418197409614,-3.39878085048047
"225","TC0100012760.hg.1","RERE","473","arginine-glutamic acid dipeptide repeats",0.353032249926383,7.22701349681077,1.69908444886114,0.107471121115247,0.328333012301726,-5.40962113200668
"226","TC0100012787.hg.1","SLC2A5","6518","solute carrier family 2 member 5",-0.142244180855966,8.96025829597188,-0.305811430540544,0.76344992194202,0.9183604746266,-6.75410788187726
"227","TC0100012788.hg.1","GPR157","80045","G protein-coupled receptor 157",-0.65592213261651,4.66031346978146,-2.13949032536705,0.0471501000398389,0.194778619666016,-4.68584653214413
"228","TC0100012811.hg.1","PIK3CD-AS1","644997","PIK3CD antisense RNA 1",0.0876529484998718,3.5932138184342,0.36688802299993,0.718215474378924,0.898885187063814,-6.73276749234331
"229","TC0100012816.hg.1","CLSTN1","22883","calsyntenin 1",-0.256241431599733,7.94929012413862,-1.4541026866844,0.164075619093449,0.426732749802832,-5.76132845310823
"230","TC0100012849.hg.1","CASZ1","54897","castor zinc finger 1",0.225948116095165,6.49899491862505,0.686831878519987,0.501422644340653,0.77939251294829,-6.55958542592951
"231","TC0100012864.hg.1","C1orf127","148345","chromosome 1 open reading frame 127",0.216010612050676,4.46816744826416,0.793597403025318,0.438333624378071,0.736374570592914,-6.4795496874386
"232","TC0100012869.hg.1","SRM","6723","spermidine synthase",-0.397665009534677,7.33380073077814,-1.46222660018382,0.161863976292946,0.42348462060258,-5.75032944381972
"233","TC0100012901.hg.1","KIAA2013","90231","KIAA2013",-0.435800475732677,6.89112666380718,-2.0501001500024,0.0560539975923653,0.215649598710827,-4.84111099419435
"234","TC0100013000.hg.1","CASP9","842","caspase 9",-0.624875546447736,5.58622587013976,-2.42822435764549,0.0265247061843981,0.136043996043598,-4.16001416508423
"235","TC0100013049.hg.1","NBPF1","55672","NBPF member 1",-0.286308612183398,7.06182992247716,-1.0655451744901,0.301484103273422,0.607162767983692,-6.22831622720287
"236","TC0100013072.hg.1","ATP13A2","23400","ATPase cation transporting 13A2",-0.318951853120851,8.37625612535899,-1.57001090849436,0.134780781772262,0.37882559536961,-5.59998877642181
"237","TC0100013076.hg.1","PADI2","11240","peptidyl arginine deiminase 2",-0.111487760574297,5.13019452697438,-0.449850740294609,0.658483800730204,0.872203879034116,-6.69768571353408
"238","TC0100013123.hg.1","UBR4","23352","ubiquitin protein ligase E3 component n-recognin 4",0.116076074519219,9.88877385650714,0.836353717515409,0.41452229260123,0.71751392351603,-6.44449045729651
"239","TC0100013153.hg.1","TMCO4","255104","transmembrane and coiled-coil domains 4",-0.390840450003047,5.74942711983452,-1.51729563994169,0.147511365106252,0.402873020738301,-5.67453125128288
"240","TC0100013162.hg.1","PLA2G2A","5320","phospholipase A2 group IIA",0.0150344657885384,4.14328393939336,0.0323718377879513,0.974551396482631,0.995867076108834,-6.80232864547686
"241","TC0100013167.hg.1","PLA2G2D","26279","phospholipase A2 group IID",-0.0939023732604714,4.97742089178674,-0.374437137430961,0.712694508796886,0.896847344786742,-6.72986471489933
"242","TC0100013182.hg.1","CAMK2N1","55450","calcium/calmodulin dependent protein kinase II inhibitor 1",0.315698420634366,3.81100701670203,1.26856846806593,0.221639229222679,0.508967381677573,-5.99918082248372
"243","TC0100013205.hg.1","ECE1","1889","endothelin converting enzyme 1",-0.670281612378661,8.77997510144197,-2.08027713800446,0.0528901628488784,0.206980310140739,-4.78913026152113
"244","TC0100013229.hg.1","HSPG2","3339","heparan sulfate proteoglycan 2",0.16527477684174,4.09166239623479,0.426311071879907,0.675213877205186,0.879524937911817,-6.70834918105276
"245","TC0100013267.hg.1","LUZP1","7798","leucine zipper protein 1",-0.00582191464166826,7.59611569069594,-0.0221611663999501,0.98257664135537,0.998022749352227,-6.80261980464781
